Dataset,Algorithm,Population Length,Generations,Selection Scheme,Selection Candidates,Crossover Scheme,Crossover Probability,Mutation Scheme,Mutation Probability,Replacement Scheme,Time(s),AvgValue,BestAvgValue,BestGeneration,HV,Spread,NumSolutions,Spacing,NumGenerations
2,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,1.0,elitism,679.1498847007751,0.36110491142294765,0.4433186234523965,96,0.14317261952369278,0.9660818778147457,33,0.2052911620194793,100
2,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,1.0,elitism,671.7827327251434,0.3954367987413067,0.45075201601713966,75,0.16518480777984368,0.927404482385178,30,0.14395092683767943,100
2,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,1.0,elitism,662.670661687851,0.41841979416473013,0.43962058913353763,71,0.15516188298536956,0.9595366071497804,27,0.11311237531207247,100
s3,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,0.05,elitism,926.5115942955017,0.40826326716151323,0.46350738375228545,96,0.20598371442480307,0.9534507380768766,67,0.14592134061602152,100
s3,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,0.05,elitism,938.543080329895,0.39940554557611424,0.457426737619102,97,0.2514964732465275,0.9603810367772924,76,0.1721097386649681,100
s3,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,0.05,elitism,904.0929787158966,0.3952305922046214,0.4523225500247047,95,0.1981986451302158,0.9484680832478452,57,0.16061558462576866,100
s3,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,0.05,elitism,915.7000210285187,0.40885004833698113,0.4661753388374826,95,0.1620576163922153,0.9476949944499289,56,0.14085418760966573,100
s3,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,0.05,elitism,905.7674736976624,0.39281797637399996,0.4591626112551555,99,0.17908981034506888,0.9518071678339012,66,0.1479490957058093,100
s3,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,0.05,elitism,914.6719315052032,0.40132005325026976,0.4511686488813192,99,0.15658261382069882,0.9491335182742016,61,0.14057745631342097,100
s3,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,0.05,elitism,908.7514128684998,0.40748955760324246,0.45993050495123655,97,0.19259494326843732,0.9539680436034971,65,0.15877632995702187,100
s3,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,0.05,elitism,898.5605401992798,0.40654900599750515,0.4586922516741663,57,0.1738670200401173,0.9471818380187399,55,0.15231009570893783,100
s3,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,0.05,elitism,939.2908101081848,0.40640811060032456,0.4554170527899773,84,0.158266320355556,0.9446397602146994,53,0.14391397647865845,100
s3,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,0.05,elitism,921.0700409412384,0.3960461243807196,0.4568622685837819,81,0.21201289258492528,0.9648472816933473,81,0.17931775266818184,100
s1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flipeachbit,1.0,elitism,34.77563452720642,0.38171658766307887,0.47472921245986555,35,0.4705176377197479,0.5357384492896715,37,0.25657746569346546,100
s1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flipeachbit,1.0,elitism,29.954520225524902,0.4013055061064257,0.48409945586832503,8,0.2848857990205402,0.7109945203855569,30,0.19566001101401356,100
s1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flipeachbit,1.0,elitism,34.66708731651306,0.3819988284170472,0.4862850319817768,27,0.34315463393255835,0.6060774825143541,36,0.2372938187369925,100
s1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flipeachbit,1.0,elitism,35.32206702232361,0.3914608117774453,0.473629235223094,85,0.34928263212440963,0.64357384128609,38,0.20593354286026153,100
s1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flipeachbit,1.0,elitism,32.70332980155945,0.39524981857208386,0.48446697955139445,52,0.3393028790497297,0.6691378752740347,36,0.19316157846742252,100
s1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flipeachbit,1.0,elitism,28.758973121643066,0.39247657245100415,0.47755567949803013,86,0.3162529079222277,0.5922844290724799,23,0.20042487107562598,100
s1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flipeachbit,1.0,elitism,33.495015382766724,0.37860895487807744,0.47748631617544995,84,0.32867738635674576,0.6142751662829019,37,0.217493791621626,100
s1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flipeachbit,1.0,elitism,29.266671657562256,0.3989453997155321,0.4826634755464876,79,0.35600565227382996,0.7756629795743656,28,0.16816052317762473,100
s1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flipeachbit,1.0,elitism,32.37804889678955,0.40223065505327865,0.4701818386352844,53,0.39087901251922536,0.6096138736337073,32,0.20322225809155675,100
s1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flipeachbit,1.0,elitism,32.42914605140686,0.39063080256933685,0.496562208848663,25,0.3208933010464385,0.569770579961291,33,0.1786591789211959,100
s1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,0.05,elitism,34.23970055580139,0.39987136836814935,0.49310012515859963,2,0.3716248136035635,0.6882085429517992,30,0.23154976024500407,100
s1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,0.05,elitism,34.194411277770996,0.4058573110302632,0.49236089146968054,65,0.349303907933942,0.6977569517851356,29,0.21858099230261074,100
s1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,0.05,elitism,34.21928310394287,0.4169619057222826,0.49154453819103533,14,0.3271841458977626,0.6463759057455373,29,0.19988759438162723,100
s1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,0.05,elitism,34.60563325881958,0.4141651672917911,0.48940247914516133,67,0.3897805156118215,0.6242491481872829,34,0.210193222992972,100
s1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,0.05,elitism,35.975712060928345,0.40741571582380987,0.4824909874139382,42,0.37421925776663306,0.5640865464925329,41,0.20562068651696794,100
s1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,0.05,elitism,39.75284266471863,0.3939577383726512,0.4815617242140825,93,0.3663496566308895,0.6984951300939448,33,0.20984221127478653,100
s1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,0.05,elitism,36.57287120819092,0.41435532003182296,0.4992887633827651,2,0.33571049084624677,0.6193931876251154,34,0.21705945744472557,100
s1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,0.05,elitism,35.856627464294434,0.4164047244409292,0.48989585245272693,90,0.4159206399082695,0.6159506908558312,32,0.1798510685854289,100
s1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,0.05,elitism,34.75640392303467,0.42269270887891386,0.5001055165558586,40,0.41190704959247765,0.517111284966031,34,0.18845063289534317,100
s1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,0.05,elitism,32.53790259361267,0.4105886695459491,0.4997861774740326,75,0.23401094812046253,0.659834336292533,24,0.19496554412712086,100
s1,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,0.05,elitism,301.1206388473511,0.4569980451374345,0.5261971168171101,99,0.6736863788650559,0.9674838318501046,79,0.2657892434854092,100
s1,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,0.05,elitism,296.02790212631226,0.4372935804583532,0.5251856028286865,74,0.6759163404729026,0.9661354773915187,76,0.2988097925216063,100
s1,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,0.05,elitism,299.60898065567017,0.4445361991207878,0.5364008370970083,94,0.7187433245268768,0.9681871566749236,80,0.297219583772747,100
s1,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,0.05,elitism,296.1346683502197,0.4145575914805218,0.5312270226736521,86,0.6508695863204998,0.9685525532486398,78,0.33554666568213726,100
s1,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,0.05,elitism,294.83648467063904,0.4122999294490408,0.5382116940765288,88,0.7161986604435752,0.9657480133341314,72,0.34621744218395123,100
s1,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,0.05,elitism,293.7789897918701,0.4425220591018528,0.5296336175406859,88,0.6443590964389667,0.966536111100529,72,0.27929217312534055,100
s1,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,0.05,elitism,298.2606883049011,0.4702177631945598,0.5325900376388516,89,0.5374234021759804,0.9649035672274712,75,0.22623511949322006,100
s1,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,0.05,elitism,296.7865948677063,0.4128639231683953,0.5317620793967781,67,0.6670935954735642,0.9688362107933297,79,0.32142180857324254,100
s1,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,0.05,elitism,297.77655577659607,0.44138778597700046,0.528372069994483,73,0.7206160527126366,0.9684758402812821,81,0.2953240631352172,100
s1,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,0.05,elitism,299.5555293560028,0.4560423769247297,0.5341113396649435,86,0.5987210004527262,0.9672617079178633,74,0.2620628546126616,100
1,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,1.0,elitism,194.87294936180115,0.21280114837247152,0.6111097120028804,51,0.5637670991289411,0.9400500253134282,26,0.6488210475728879,100
1,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,1.0,elitism,214.49082112312317,0.4981943682344287,0.6052439995630002,59,0.6631146485093854,0.9118150158628985,31,0.31100459941559805,100
1,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,1.0,elitism,216.30271673202515,0.4835527210716278,0.5961350479544181,21,0.5180465587044535,0.8948766135498231,27,0.3466093869468407,100
1,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,1.0,elitism,181.2947027683258,0.1562448976147022,0.6029047191198894,3,0.9327079499447921,0.9502910109678541,30,0.9105039169162533,100
1,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,1.0,elitism,198.1997413635254,0.2990015282819841,0.6090609347425519,44,0.7437943963930809,0.9387513028320075,28,0.6970570799612116,100
1,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,1.0,elitism,204.17837977409363,0.354976074438734,0.6087478116992091,3,0.6637848116795486,0.9131048422230299,22,0.5237785066842925,100
1,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,1.0,elitism,209.91699147224426,0.3388619282902555,0.5918744043716587,45,0.6937971567905779,0.9289255953898049,26,0.563014887964097,100
1,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,1.0,elitism,214.28224301338196,0.49148313545859057,0.6029047191198894,18,0.5142832167832168,0.8794675248525438,25,0.2941767434571512,100
1,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,1.0,elitism,205.77683401107788,0.46394567411285736,0.6299099657970627,96,0.5403438995215311,0.8690705555475191,25,0.33284793837451127,100
1,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,1.0,elitism,210.65191411972046,0.48510537827246336,0.6135630377469153,22,0.47192859771807155,0.889483755775237,28,0.30948339400011243,100
2,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,0.05,elitism,592.4067866802216,0.36323999975131643,0.45382768125615364,0,0.14447338634030735,0.9728790003967831,35,0.19031193114003983,100
2,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,0.05,elitism,582.3897647857666,0.349206586624116,0.45543326513823595,80,0.1509386414021999,0.9719795494407921,43,0.1897745408607934,100
2,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,0.05,elitism,594.4415771961212,0.37514704371809565,0.44966447406866444,86,0.16750457721885695,0.9672522231734224,56,0.15717305079074548,100
2,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,0.05,elitism,588.0756878852844,0.3535045051998042,0.4578680571367492,58,0.15702571434100027,0.9711578299333656,37,0.18720730580072453,100
2,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,0.05,elitism,601.0524492263794,0.38800715700573163,0.45934179670281894,69,0.13432988373357324,0.9711295765249908,53,0.14631073198850533,100
2,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,0.05,elitism,600.6279864311218,0.37314500959074515,0.4361313009758489,87,0.14916437297399898,0.9693542244131429,49,0.15740943117799677,100
2,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,0.05,elitism,598.6893353462219,0.3672949100067023,0.4439288396102902,19,0.19000361837558705,0.9680088622634793,55,0.16985882333218114,100
2,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,0.05,elitism,601.5696904659271,0.3727983661531314,0.44187198942030564,57,0.12403593119106285,0.9693968581299014,43,0.13349261595254008,100
2,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,0.05,elitism,592.2496147155762,0.36684836506766294,0.45999334268852315,18,0.1815187079480974,0.9649338972629774,42,0.1618875676711671,100
2,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,0.05,elitism,588.6176335811615,0.35308265548266965,0.442306661535049,94,0.13960934563507932,0.9702550738110569,36,0.18782889252871918,100
1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flipeachbit,1.0,elitism,15.572113037109375,0.49186471173530616,0.6050004188189307,84,0.5850751441540917,0.6549078731520388,21,0.30729587309613654,100
1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flipeachbit,1.0,elitism,13.909312725067139,0.5005628469860742,0.6232942634959993,5,0.5186897313213105,0.7075462318955342,17,0.3253171785142918,100
1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flipeachbit,1.0,elitism,16.72288489341736,0.4788324290668461,0.637498535339845,44,0.5693807508281193,0.6733769187095052,32,0.2911579439257684,100
1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flipeachbit,1.0,elitism,15.438289165496826,0.49289087106204665,0.5920504931833359,2,0.8275736105999265,0.5924145591643227,26,0.32964772394094155,100
1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flipeachbit,1.0,elitism,15.275137186050415,0.4773363005406875,0.608721098579095,41,0.6885984081707766,0.7105900398756085,23,0.36693715744967037,100
1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flipeachbit,1.0,elitism,15.594990730285645,0.47948192911080506,0.6129034284704122,97,0.5982177033492823,0.6039457084780627,27,0.32514047107997357,100
1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flipeachbit,1.0,elitism,16.75564217567444,0.4661205372231225,0.5827494084644879,31,0.731451355661882,0.6841763403387024,31,0.3344927980139532,100
1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flipeachbit,1.0,elitism,14.89416790008545,0.4959297442750293,0.5991589317860017,80,0.6112075972273339,0.7338419212258755,22,0.3227483324679941,100
1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flipeachbit,1.0,elitism,15.622519969940186,0.49171003297327803,0.6265453296703298,12,0.6226939179241809,0.6270139723320717,18,0.36577727495351436,100
1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flipeachbit,1.0,elitism,16.17172932624817,0.4551476388240577,0.5871619873886545,31,0.8699917188075086,0.5657444573911653,30,0.36691680287251843,100
s1,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,1.0,elitism,308.94194197654724,0.39544383478896344,0.49310012515859963,3,0.353953224227678,0.9010096311112621,30,0.19415013231595912,100
s1,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,1.0,elitism,319.5103154182434,0.3947354245009271,0.4835415655528235,68,0.3066919598189923,0.9061682746124982,27,0.21576373176938038,100
s1,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,1.0,elitism,333.5902180671692,0.40254459206455173,0.4985266360404793,80,0.2989520471910299,0.8630409215440251,21,0.18527744460136977,100
s1,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,1.0,elitism,323.423136472702,0.39917215661049776,0.4874241577155225,26,0.3851652903133115,0.964056740354909,39,0.2793579149273765,100
s1,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,1.0,elitism,276.4473340511322,0.24298823039626977,0.48074768867076273,29,0.3763199021091395,0.9564757505208171,32,0.3458643466070667,100
s1,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,1.0,elitism,302.7721440792084,0.3132165489986364,0.4734343431867292,27,0.33705213174128035,0.9550698146721598,34,0.34202299103292416,100
s1,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,1.0,elitism,318.2206201553345,0.3935365100595275,0.473859448337764,38,0.47289074386648916,0.9675064327858394,38,0.26931973464293835,100
s1,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,1.0,elitism,320.93950748443604,0.43168572013634526,0.478881749570187,91,0.3720484765967389,0.9666905601070771,37,0.19651154232858542,100
s1,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,1.0,elitism,329.29733061790466,0.36287963385285354,0.5161666479000365,13,0.4380886544175612,0.9224814641208985,28,0.2912972500440118,100
s1,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,1.0,elitism,295.5307447910309,0.23605768574627223,0.485100662031063,30,0.49317759583739895,0.9599372934997382,37,0.4358225370480164,100
s2,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,0.05,elitism,76.96704244613647,0.3678905316517202,0.428932896917704,29,0.26857162929795186,0.5866940760251617,43,0.14925822169113231,100
s2,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,0.05,elitism,75.53112316131592,0.3739004890085767,0.42713620214718256,67,0.15983314805718396,0.5568608874490063,45,0.14709311271863465,100
s2,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,0.05,elitism,74.23892021179199,0.365298355525477,0.42825209262303254,0,0.16668011270471114,0.6660300578786,39,0.1369997644302188,100
s2,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,0.05,elitism,74.19832468032837,0.3647960991140803,0.42943754101922,14,0.19252724477731523,0.5867296341614986,41,0.1543167910226322,100
s2,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,0.05,elitism,70.61349081993103,0.3696080372685769,0.43387139855573337,26,0.1813288563876065,0.7396951826333332,36,0.12942699742524494,100
s2,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,0.05,elitism,72.97424387931824,0.3701231655358923,0.4404472839099287,81,0.21702722053477022,0.6715583327290161,36,0.15360270347881672,100
s2,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,0.05,elitism,72.38475632667542,0.37469603570521476,0.43921862751227014,99,0.14657254949048013,0.6320583542365683,33,0.12513968944950013,100
s2,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,0.05,elitism,74.77532267570496,0.35926078871824635,0.42859993453554307,89,0.16674752049498134,0.6340820905805633,38,0.1333224866356024,100
s2,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,0.05,elitism,74.78805541992188,0.37478573593110165,0.43689806050878266,95,0.14132743171574036,0.6474184885566541,35,0.11007659680537439,100
s2,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,0.05,elitism,71.30512022972107,0.3690483184746321,0.4395153878590247,93,0.16277022213910736,0.6804070968184063,33,0.14809491294756935,100
s1,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,263.57024455070496,0.38224046540965495,0.48137892467951915,47,0.3350266829427623,0.9702977241457801,46,0.2759559959238845,100
s1,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,267.6358542442322,0.39306160800502576,0.49038506084596656,85,0.2752269161278053,0.9720239330670251,47,0.2614270577702126,100
s1,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,267.8417887687683,0.370202031512917,0.49802332087696427,98,0.29996754815643256,0.9713971484522826,40,0.28658909798157145,100
s1,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,267.08513712882996,0.36860319770729355,0.49668141395716126,76,0.339193108431045,0.973210633514031,43,0.2969326577342987,100
s1,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,269.89739632606506,0.3554175597827152,0.505900894098028,72,0.44420610665390503,0.9681558878859136,38,0.31528010502755904,100
s1,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,265.43135476112366,0.35668098179637203,0.498312152361339,95,0.39840162859149086,0.9728553031550417,39,0.34494550402079854,100
s1,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,270.80717515945435,0.40644542017545676,0.4898260428942149,96,0.33664047512486156,0.9684138334036616,48,0.21461961446888722,100
s1,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,270.6348156929016,0.3686956512629044,0.49822997763117544,80,0.4680998627522728,0.970735775752735,42,0.31221839986217936,100
s1,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,271.21978092193604,0.38817555046448043,0.49356461763731135,46,0.4438915441480479,0.9666119935812415,47,0.25130275415605624,100
s1,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,268.71963334083557,0.401851464042466,0.4878872495708275,86,0.3939758876742686,0.9698640974964289,49,0.2592211698887033,100
s3,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,1.0,elitism,866.0955581665039,0.3856427275738483,0.4719512038779311,94,0.21272114425092367,0.967607977657006,98,0.16279516176020217,100
s3,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,1.0,elitism,887.2412867546082,0.40978466242778594,0.46893765307093416,86,0.16891005076796414,0.9693846119917425,93,0.15327490989697248,100
s3,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,1.0,elitism,877.036810874939,0.3978454262506775,0.46323101918370185,95,0.1497219161502376,0.966770561832572,83,0.15010127399820633,100
s3,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,1.0,elitism,910.8491525650024,0.4126696467594479,0.4696549994080215,95,0.1373166692431513,0.9709179577068163,100,0.13386328637910844,100
s3,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,1.0,elitism,912.9025413990021,0.39837161284513595,0.4705293570877972,99,0.22130442073419998,0.9666035411693086,95,0.16499337799635655,100
s3,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,1.0,elitism,902.732470035553,0.3936658342033718,0.45933147424278714,91,0.1766734096956041,0.9690118004896442,98,0.1579517307275666,100
s3,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,1.0,elitism,898.6311886310577,0.3907703043659186,0.4499732310792006,94,0.20906025413314205,0.9682623488079355,98,0.17237646338648416,100
s3,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,1.0,elitism,899.1859483718872,0.40059932041879986,0.45666340889096296,98,0.1456107488172462,0.969129803941093,97,0.14248182334588455,100
s3,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,1.0,elitism,881.7324817180634,0.3852899582197539,0.4521997917314048,98,0.1952271812982229,0.9644756249538483,88,0.17675128928828984,100
s3,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,1.0,elitism,895.7277283668518,0.4021859050406633,0.4597151091808638,95,0.16451452971462077,0.9636797158959247,85,0.1342387052456836,100
s1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,32.06974720954895,0.4035059005408404,0.4798362320706629,81,0.32850949174756494,0.6441994051106056,36,0.21003460180468775,100
s1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,28.55320930480957,0.40475845602656496,0.4756583585009528,31,0.4978276735657466,0.5641050211477355,30,0.23858300257458476,100
s1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,30.116028308868408,0.4071502039430474,0.4759703139209163,75,0.3389881412588684,0.6173372607810803,29,0.22033108369010448,100
s1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,32.01431703567505,0.4119743452987438,0.4849200867666388,60,0.44047128495708415,0.5325805423120118,35,0.19892727880889627,100
s1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,31.187307357788086,0.4032864253087983,0.49420721904307896,18,0.33845388161104417,0.5594613708361634,30,0.19362847410113063,100
s1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,35.29627704620361,0.4102990485820197,0.4900986110100039,98,0.29302915226487175,0.6578426166143091,35,0.1902743817161636,100
s1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,32.38601875305176,0.3892523866418031,0.4813492191757848,92,0.3279493704555102,0.7405223765327117,30,0.19439475005024062,100
s1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,29.764373779296875,0.3987744922148305,0.5041553920302055,41,0.3551278318649015,0.538137420878733,31,0.2128815867861643,100
s1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,34.39502263069153,0.3911221114759683,0.4914000135011128,31,0.370603525218301,0.6012012215215534,42,0.20719068653150413,100
s1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,32.92448043823242,0.41531551292745184,0.4774286435098155,2,0.34370819388054646,0.6801413662186258,28,0.1698755274574276,100
2,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.6,flipeachbit,1.0,elitism,637.9669232368469,0.33169880887754927,0.4507835445394212,71,0.19698369948012728,0.968971720794969,27,0.253395692505218,100
2,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.6,flipeachbit,1.0,elitism,724.2642180919647,0.3876524533314821,0.4492652875026266,32,0.1250755705052955,0.9105926206100213,31,0.11432895481124804,100
2,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.6,flipeachbit,1.0,elitism,633.9376153945923,0.40594010768104954,0.4431293355664033,85,0.10203054218965667,0.8733978205342513,19,0.10044361268643166,100
2,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.6,flipeachbit,1.0,elitism,665.5945365428925,0.41569795013072985,0.4668847300499474,64,0.14611388876091203,0.9672353020075781,34,0.12642553809875037,100
2,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.6,flipeachbit,1.0,elitism,727.2783625125885,0.4112457626418878,0.4462267891662987,6,0.12234124168636994,0.9232712891789395,24,0.12233078604561297,100
